"","Player","Season","Cluster"
"3662","Nazr Mohammed","2013-14",7
"3663","Nazr Mohammed","2014-15",9
"3664","Ndudi Ebi","2004-05",10
"3665","Nemanja Nedovic","2013-14",4
"3666","Nenad Krstic","2004-05",10
"3667","Nenad Krstic","2005-06",9
"3668","Nenad Krstic","2006-07",12
"3669","Nenad Krstic","2007-08",12
"3670","Nenad Krstic","2008-09",9
"3671","Nenad Krstic","2009-10",9
"3672","Nenad Krstic","2010-11",9
"3673","Nene","2004-05",10
"3674","Nene","2005-06",16
"3675","Nene","2006-07",10
"3676","Nene","2007-08",10
"3677","Nene","2008-09",10
"3678","Nene","2009-10",10
"3679","Nene","2010-11",10
"3680","Nene","2011-12",10
"3681","Nene","2012-13",12
"3682","Nene","2013-14",12
"3683","Nene","2014-15",9
"3684","Nerlens Noel","2014-15",7
"3685","Nick Calathes","2013-14",11
"3686","Nick Calathes","2014-15",11
"3687","Nick Collison","2004-05",10
"3688","Nick Collison","2005-06",13
"3689","Nick Collison","2006-07",7
"3690","Nick Collison","2007-08",7
"3691","Nick Collison","2008-09",13
"3692","Nick Collison","2009-10",13
"3693","Nick Collison","2010-11",13
"3694","Nick Collison","2011-12",13
"3695","Nick Collison","2012-13",13
"3696","Nick Collison","2013-14",13
"3697","Nick Collison","2014-15",13
"3698","Nick Fazekas","2007-08",7
"3699","Nick Johnson","2014-15",11
"3700","Nick Van Exel","2004-05",4
"3701","Nick Van Exel","2005-06",1
"3702","Nick Young","2007-08",16
"3703","Nick Young","2008-09",16
"3704","Nick Young","2009-10",1
"3705","Nick Young","2010-11",16
"3706","Nick Young","2011-12",1
"3707","Nick Young","2012-13",1
"3708","Nick Young","2013-14",17
"3709","Nick Young","2014-15",17
"3710","Nicolas Batum","2008-09",4
"3711","Nicolas Batum","2009-10",4
"3712","Nicolas Batum","2010-11",4
"3713","Nicolas Batum","2011-12",4
"3714","Nicolas Batum","2012-13",4
"3715","Nicolas Batum","2013-14",18
"3716","Nicolas Batum","2014-15",18
"3717","Nik Stauskas","2014-15",4
"3718","Nikola Mirotic","2014-15",18
"3719","Nikola Pekovic","2010-11",10
"3720","Nikola Pekovic","2011-12",10
"3721","Nikola Pekovic","2012-13",10
"3722","Nikola Pekovic","2013-14",10
"3723","Nikola Pekovic","2014-15",10
"3724","Nikola Vucevic","2011-12",9
"3725","Nikola Vucevic","2012-13",7
"3726","Nikola Vucevic","2013-14",9
"3727","Nikola Vucevic","2014-15",12
"3728","Nikoloz Tskitishvili","2004-05",9
"3729","Nikoloz Tskitishvili","2005-06",16
"3730","Noah Vonleh","2014-15",7
"3731","Noel Felix","2005-06",2
"3732","Nolan Smith","2011-12",11
"3733","Nolan Smith","2012-13",1
"3734","Norris Cole","2011-12",2
"3735","Norris Cole","2012-13",11
"3736","Norris Cole","2013-14",4
"3737","Norris Cole","2014-15",4
"3738","O.J. Mayo","2008-09",1
"3739","O.J. Mayo","2009-10",1
"3740","O.J. Mayo","2010-11",1
"3741","O.J. Mayo","2011-12",17
"3742","O.J. Mayo","2012-13",4
"3743","O.J. Mayo","2013-14",1
"3744","O.J. Mayo","2014-15",1
"3745","Obinna Ekezie","2004-05",10
"3746","Ognjen Kuzmic","2013-14",13
"3747","Ognjen Kuzmic","2014-15",13
"3748","Oleksiy Pecherov","2007-08",18
"3749","Oleksiy Pecherov","2008-09",18
"3750","Oleksiy Pecherov","2009-10",18
"3751","Oliver Lafayette","2009-10",1
"3752","Omar Cook","2004-05",2
"3753","Omer Asik","2010-11",7
"3754","Omer Asik","2011-12",7
"3755","Omer Asik","2012-13",7
"3756","Omer Asik","2013-14",7
"3757","Omer Asik","2014-15",7
"3758","Omri Casspi","2009-10",18
"3759","Omri Casspi","2010-11",18
"3760","Omri Casspi","2011-12",18
"3761","Omri Casspi","2012-13",18
"3762","Omri Casspi","2013-14",18
"3763","Omri Casspi","2014-15",14
"3764","Orien Greene","2005-06",11
"3765","Orien Greene","2006-07",14
"3766","Orien Greene","2007-08",11
"3767","Orien Greene","2010-11",6
"3768","Orlando Johnson","2012-13",18
"3769","Orlando Johnson","2013-14",4
"3770","Othella Harrington","2004-05",12
"3771","Othella Harrington","2005-06",12
"3772","Othella Harrington","2006-07",9
"3773","Othella Harrington","2007-08",9
"3774","Othello Hunter","2008-09",13
"3775","Othello Hunter","2009-10",10
"3776","Othyus Jeffers","2009-10",10
"3777","Othyus Jeffers","2010-11",10
"3778","Othyus Jeffers","2013-14",11
"3779","Otto Porter","2013-14",2
"3780","Otto Porter","2014-15",11
"3781","P.J. Brown","2004-05",9
"3782","P.J. Brown","2005-06",9
"3783","P.J. Brown","2006-07",9
"3784","P.J. Brown","2007-08",13
"3785","Pablo Prigioni","2012-13",4
"3786","Pablo Prigioni","2013-14",4
"3787","Pablo Prigioni","2014-15",4
"3788","Pape Sow","2004-05",13
"3789","Pape Sow","2005-06",13
"3790","Pape Sow","2006-07",10
"3791","Pape Sy","2010-11",14
"3792","Pat Burke","2005-06",9
"3793","Pat Burke","2006-07",18
"3794","Pat Garrity","2004-05",1
"3795","Pat Garrity","2005-06",4
"3796","Pat Garrity","2006-07",4
"3797","Pat Garrity","2007-08",1
"3798","Patrick Beverley","2012-13",4
"3799","Patrick Beverley","2013-14",4
"3800","Patrick Beverley","2014-15",5
"3801","Patrick Christopher","2014-15",1
"3802","Patrick Ewing Jr.","2010-11",17
"3803","Patrick O'Bryant","2006-07",9
"3804","Patrick O'Bryant","2007-08",13
"3805","Patrick O'Bryant","2008-09",9
"3806","Patrick O'Bryant","2009-10",13
"3807","Patrick Patterson","2010-11",9
"3808","Patrick Patterson","2011-12",9
"3809","Patrick Patterson","2012-13",2
"3810","Patrick Patterson","2013-14",18
"3811","Patrick Patterson","2014-15",18
"3812","Patty Mills","2009-10",16
"3813","Patty Mills","2010-11",4
"3814","Patty Mills","2011-12",5
"3815","Patty Mills","2012-13",5
"3816","Patty Mills","2013-14",5
"3817","Patty Mills","2014-15",5
"3818","Pau Gasol","2004-05",10
"3819","Pau Gasol","2005-06",12
"3820","Pau Gasol","2006-07",12
"3821","Pau Gasol","2007-08",10
"3822","Pau Gasol","2008-09",10
"3823","Pau Gasol","2009-10",10
"3824","Pau Gasol","2010-11",12
"3825","Pau Gasol","2011-12",12
"3826","Pau Gasol","2012-13",12
"3827","Pau Gasol","2013-14",12
"3828","Pau Gasol","2014-15",12
"3829","Paul Davis","2006-07",9
"3830","Paul Davis","2007-08",9
"3831","Paul Davis","2008-09",9
"3832","Paul Davis","2009-10",16
"3833","Paul George","2010-11",18
"3834","Paul George","2011-12",18
"3835","Paul George","2012-13",18
"3836","Paul George","2013-14",17
"3837","Paul George","2014-15",18
"3838","Paul Millsap","2006-07",10
"3839","Paul Millsap","2007-08",10
"3840","Paul Millsap","2008-09",10
"3841","Paul Millsap","2009-10",10
"3842","Paul Millsap","2010-11",12
"3843","Paul Millsap","2011-12",12
"3844","Paul Millsap","2012-13",12
"3845","Paul Millsap","2013-14",18
"3846","Paul Millsap","2014-15",18
"3847","Paul Pierce","2004-05",6
"3848","Paul Pierce","2005-06",6
"3849","Paul Pierce","2006-07",6
"3850","Paul Pierce","2007-08",17
"3851","Paul Pierce","2008-09",6
"3852","Paul Pierce","2009-10",17
"3853","Paul Pierce","2010-11",17
"3854","Paul Pierce","2011-12",17
"3855","Paul Pierce","2012-13",17
"3856","Paul Pierce","2013-14",17
"3857","Paul Pierce","2014-15",18
"3858","Paul Shirley","2004-05",16
"3859","Pavel Podkolzin","2004-05",15
"3860","Pavel Podkolzin","2005-06",15
"3861","Peja Stojakovic","2004-05",17
"3862","Peja Stojakovic","2005-06",1
"3863","Peja Stojakovic","2006-07",1
"3864","Peja Stojakovic","2007-08",5
"3865","Peja Stojakovic","2008-09",5
"3866","Peja Stojakovic","2009-10",5
"3867","Peja Stojakovic","2010-11",5
"3868","Pero Antic","2013-14",18
"3869","Pero Antic","2014-15",18
"3870","Perry Jones","2012-13",9
"3871","Perry Jones","2013-14",11
"3872","Perry Jones","2014-15",11
"3873","Peter Ramos","2004-05",16
"3874","Peyton Siva","2013-14",4
"3875","Phil Pressey","2013-14",4
"3876","Phil Pressey","2014-15",4
"3877","PJ Hairston","2014-15",5
"3878","PJ Tucker","2006-07",10
"3879","PJ Tucker","2012-13",11
"3880","PJ Tucker","2013-14",18
"3881","PJ Tucker","2014-15",18
"3882","Pooh Jeter","2010-11",2
"3883","Pops Mensah-Bonsu","2006-07",15
"3884","Pops Mensah-Bonsu","2008-09",10
"3885","Pops Mensah-Bonsu","2009-10",10
"3886","Pops Mensah-Bonsu","2010-11",7
"3887","Predrag Drobnjak","2004-05",16
"3888","Primoz Brezec","2004-05",9
"3889","Primoz Brezec","2005-06",9
"3890","Primoz Brezec","2006-07",9
"3891","Primoz Brezec","2007-08",13
"3892","Primoz Brezec","2009-10",9
"3893","Quentin Richardson","2004-05",5
"3894","Quentin Richardson","2005-06",18
"3895","Quentin Richardson","2006-07",18
"3896","Quentin Richardson","2007-08",18
"3897","Quentin Richardson","2008-09",5
"3898","Quentin Richardson","2009-10",5
"3899","Quentin Richardson","2010-11",4
"3900","Quentin Richardson","2011-12",4
"3901","Quentin Richardson","2012-13",5
"3902","Quincy Acy","2012-13",10
"3903","Quincy Acy","2013-14",13
"3904","Quincy Acy","2014-15",9
"3905","Quincy Douby","2006-07",1
"3906","Quincy Douby","2007-08",1
"3907","Quincy Douby","2008-09",1
"3908","Quincy Miller","2012-13",2
"3909","Quincy Miller","2013-14",18
"3910","Quincy Miller","2014-15",18
"3911","Quincy Pondexter","2010-11",11
"3912","Quincy Pondexter","2011-12",11
"3913","Quincy Pondexter","2012-13",4
"3914","Quincy Pondexter","2013-14",4
"3915","Quincy Pondexter","2014-15",4
"3916","Quinton Ross","2004-05",2
"3917","Quinton Ross","2005-06",2
"3918","Quinton Ross","2006-07",2
"3919","Quinton Ross","2007-08",2
"3920","Quinton Ross","2008-09",11
"3921","Quinton Ross","2009-10",11
"3922","Quinton Ross","2010-11",2
"3923","Qyntel Woods","2004-05",9
"3924","Qyntel Woods","2005-06",11
"3925","Raef LaFrentz","2004-05",18
"3926","Raef LaFrentz","2005-06",18
"3927","Raef LaFrentz","2006-07",9
"3928","Raef LaFrentz","2007-08",13
"3929","Rafael Araujo","2004-05",13
"3930","Rafael Araujo","2005-06",13
"3931","Rafael Araujo","2006-07",10
"3932","Rafer Alston","2004-05",17
"3933","Rafer Alston","2005-06",4
"3934","Rafer Alston","2006-07",4
"3935","Rafer Alston","2007-08",4
"3936","Rafer Alston","2008-09",4
"3937","Rafer Alston","2009-10",4
"3938","Raja Bell","2004-05",16
"3939","Raja Bell","2005-06",1
"3940","Raja Bell","2006-07",4
"3941","Raja Bell","2007-08",4
"3942","Raja Bell","2008-09",1
"3943","Raja Bell","2009-10",1
"3944","Raja Bell","2010-11",4
"3945","Raja Bell","2011-12",4
"3946","Rajon Rondo","2006-07",14
"3947","Rajon Rondo","2007-08",2
"3948","Rajon Rondo","2008-09",14
"3949","Rajon Rondo","2009-10",14
"3950","Rajon Rondo","2010-11",2
"3951","Rajon Rondo","2011-12",14
"3952","Rajon Rondo","2012-13",2
"3953","Rajon Rondo","2013-14",11
"3954","Rajon Rondo","2014-15",11
"3955","Ramon Sessions","2007-08",14
"3956","Ramon Sessions","2008-09",14
"3957","Ramon Sessions","2009-10",14
"3958","Ramon Sessions","2010-11",14
"3959","Ramon Sessions","2011-12",14
"3960","Ramon Sessions","2012-13",6
"3961","Ramon Sessions","2013-14",14
"3962","Ramon Sessions","2014-15",14
"3963","Randolph Morris","2006-07",10
"3964","Randolph Morris","2007-08",9
"3965","Randolph Morris","2008-09",13
"3966","Randolph Morris","2009-10",15
"3967","Randy Foye","2006-07",17
"3968","Randy Foye","2007-08",1
"3969","Randy Foye","2008-09",17
"3970","Randy Foye","2009-10",1
"3971","Randy Foye","2010-11",1
"3972","Randy Foye","2011-12",5
"3973","Randy Foye","2012-13",5
"3974","Randy Foye","2013-14",5
"3975","Randy Foye","2014-15",5
"3976","Randy Holcomb","2005-06",2
"3977","Randy Livingston","2004-05",2
"3978","Randy Livingston","2005-06",11
"3979","Randy Livingston","2006-07",11
"3980","Rashad McCants","2005-06",17
"3981","Rashad McCants","2006-07",17
"3982","Rashad McCants","2007-08",1
"3983","Rashad McCants","2008-09",17
"3984","Rashard Lewis","2004-05",17
"3985","Rashard Lewis","2005-06",17
"3986","Rashard Lewis","2006-07",17
"3987","Rashard Lewis","2007-08",5
"3988","Rashard Lewis","2008-09",5
"3989","Rashard Lewis","2009-10",5
"3990","Rashard Lewis","2010-11",18
"3991","Rashard Lewis","2011-12",11
"3992","Rashard Lewis","2012-13",5
"3993","Rashard Lewis","2013-14",4
"3994","Rasheed Wallace","2004-05",18
"3995","Rasheed Wallace","2005-06",18
"3996","Rasheed Wallace","2006-07",18
"3997","Rasheed Wallace","2007-08",18
"3998","Rasheed Wallace","2008-09",18
"3999","Rasheed Wallace","2009-10",18
"4000","Rasheed Wallace","2012-13",18
"4001","Rasho Nesterovic","2004-05",13
"4002","Rasho Nesterovic","2005-06",13
"4003","Rasho Nesterovic","2006-07",13
"4004","Rasho Nesterovic","2007-08",13
"4005","Rasho Nesterovic","2008-09",9
"4006","Rasho Nesterovic","2009-10",9
"4007","Rasual Butler","2004-05",1
"4008","Rasual Butler","2005-06",1
"4009","Rasual Butler","2006-07",1
"4010","Rasual Butler","2007-08",4
"4011","Rasual Butler","2008-09",4
"4012","Rasual Butler","2009-10",4
"4013","Rasual Butler","2010-11",5
"4014","Rasual Butler","2011-12",5
"4015","Rasual Butler","2013-14",4
"4016","Rasual Butler","2014-15",4
"4017","Raul Lopez","2004-05",11
"4018","Rawle Marshall","2005-06",14
"4019","Rawle Marshall","2006-07",14
"4020","Ray Allen","2004-05",17
"4021","Ray Allen","2005-06",1
"4022","Ray Allen","2006-07",17
"4023","Ray Allen","2007-08",17
"4024","Ray Allen","2008-09",17
"4025","Ray Allen","2009-10",17
"4026","Ray Allen","2010-11",1
"4027","Ray Allen","2011-12",4
"4028","Ray Allen","2012-13",4
"4029","Ray Allen","2013-14",4
"4030","Ray McCallum","2013-14",2
"4031","Ray McCallum","2014-15",11
"4032","Raymond Felton","2005-06",17
"4033","Raymond Felton","2006-07",17
"4034","Raymond Felton","2007-08",14
"4035","Raymond Felton","2008-09",2
"4036","Raymond Felton","2009-10",2
"4037","Raymond Felton","2010-11",17
"4038","Raymond Felton","2011-12",4
"4039","Raymond Felton","2012-13",1
"4040","Raymond Felton","2013-14",4
"4041","Raymond Felton","2014-15",4
"4042","Reece Gaines","2004-05",2
"4043","Reece Gaines","2005-06",2
"4044","Reggie Bullock","2013-14",5
"4045","Reggie Bullock","2014-15",4
"4046","Reggie Evans","2004-05",7
"4047","Reggie Evans","2005-06",7
"4048","Reggie Evans","2006-07",7
"4049","Reggie Evans","2007-08",7
"4050","Reggie Evans","2008-09",10
"4051","Reggie Evans","2009-10",15
"4052","Reggie Evans","2010-11",7
"4053","Reggie Evans","2011-12",7
"4054","Reggie Evans","2012-13",7
"4055","Reggie Evans","2013-14",7
"4056","Reggie Evans","2014-15",7
"4057","Reggie Jackson","2011-12",4
"4058","Reggie Jackson","2012-13",18
"4059","Reggie Jackson","2013-14",11
"4060","Reggie Jackson","2014-15",17
"4061","Reggie Miller","2004-05",17
"4062","Reggie Williams","2009-10",11
"4063","Reggie Williams","2010-11",4
"4064","Reggie Williams","2011-12",4
"4065","Reggie Williams","2012-13",5
"4066","Reggie Williams","2013-14",4
"4067","Reggie Williams","2014-15",5
"4068","Renaldo Balkman","2006-07",7
"4069","Renaldo Balkman","2007-08",13
"4070","Renaldo Balkman","2008-09",13
"4071","Renaldo Balkman","2009-10",18
"4072","Renaldo Balkman","2010-11",13
"4073","Renaldo Balkman","2011-12",18
"4074","Renaldo Major","2006-07",2
"4075","Richard Hamilton","2004-05",16
"4076","Richard Hamilton","2005-06",16
"4077","Richard Hamilton","2006-07",16
"4078","Richard Hamilton","2007-08",16
"4079","Richard Hamilton","2008-09",16
"4080","Richard Hamilton","2009-10",16
"4081","Richard Hamilton","2010-11",16
"4082","Richard Hamilton","2011-12",16
"4083","Richard Hamilton","2012-13",16
"4084","Richard Jefferson","2004-05",6
"4085","Richard Jefferson","2005-06",14
"4086","Richard Jefferson","2006-07",14
"4087","Richard Jefferson","2007-08",6
"4088","Richard Jefferson","2008-09",16
"4089","Richard Jefferson","2009-10",14
"4090","Richard Jefferson","2010-11",4
"4091","Richard Jefferson","2011-12",4
"4092","Richard Jefferson","2012-13",11
"4093","Richard Jefferson","2013-14",4
"4094","Richard Jefferson","2014-15",4
"4095","Richie Frahm","2004-05",4
"4096","Richie Frahm","2005-06",5
"4097","Richie Frahm","2007-08",4
"4098","Rick Brunson","2004-05",2
"4099","Rick Brunson","2005-06",2
"4100","Ricky Davis","2004-05",16
"4101","Ricky Davis","2005-06",16
"4102","Ricky Davis","2006-07",1
"4103","Ricky Davis","2007-08",1
"4104","Ricky Davis","2008-09",1
"4105","Ricky Davis","2009-10",2
"4106","Ricky Ledo","2013-14",17
"4107","Ricky Ledo","2014-15",17
"4108","Ricky Rubio","2011-12",14
"4109","Ricky Rubio","2012-13",14
"4110","Ricky Rubio","2013-14",11
"4111","Ricky Rubio","2014-15",14
"4112","Rob Kurz","2008-09",14
"4113","Robbie Hummel","2013-14",18
"4114","Robbie Hummel","2014-15",11
"4115","Robert Covington","2013-14",5
"4116","Robert Covington","2014-15",5
"4117","Robert Hite","2006-07",1
"4118","Robert Horry","2004-05",18
"4119","Robert Horry","2005-06",18
"4120","Robert Horry","2006-07",18
"4121","Robert Horry","2007-08",18
"4122","Robert Sacre","2012-13",9
"4123","Robert Sacre","2013-14",9
"4124","Robert Sacre","2014-15",9
"4125","Robert Swift","2004-05",14
"4126","Robert Swift","2005-06",13
"4127","Robert Swift","2007-08",13
"4128","Robert Swift","2008-09",13
"4129","Robert Traylor","2004-05",9
"4130","Robert Whaley","2005-06",13
"4131","Robin Lopez","2008-09",13
"4132","Robin Lopez","2009-10",10
"4133","Robin Lopez","2010-11",9
"4134","Robin Lopez","2011-12",10
"4135","Robin Lopez","2012-13",10
"4136","Robin Lopez","2013-14",13
"4137","Robin Lopez","2014-15",13
"4138","Rod Strickland","2004-05",2
"4139","Rodney Buford","2004-05",2
"4140","Rodney Carney","2006-07",2
"4141","Rodney Carney","2007-08",1
"4142","Rodney Carney","2008-09",5
"4143","Rodney Carney","2009-10",18
"4144","Rodney Carney","2010-11",11
"4145","Rodney Hood","2014-15",4
"4146","Rodney Rogers","2004-05",18
"4147","Rodney Stuckey","2007-08",14
"4148","Rodney Stuckey","2008-09",14
"4149","Rodney Stuckey","2009-10",14
"4150","Rodney Stuckey","2010-11",14
"4151","Rodney Stuckey","2011-12",14
"4152","Rodney Stuckey","2012-13",17
"4153","Rodney Stuckey","2013-14",16
"4154","Rodney Stuckey","2014-15",14
"4155","Rodney White","2004-05",16
"4156","Rodrigue Beaubois","2009-10",4
"4157","Rodrigue Beaubois","2010-11",4
"4158","Rodrigue Beaubois","2011-12",4
"4159","Rodrigue Beaubois","2012-13",4
"4160","Roger Mason Jr.","2006-07",5
"4161","Roger Mason Jr.","2007-08",1
"4162","Roger Mason Jr.","2008-09",1
"4163","Roger Mason Jr.","2009-10",5
"4164","Roger Mason Jr.","2010-11",4
"4165","Roger Mason Jr.","2011-12",5
"4166","Roger Mason Jr.","2012-13",4
"4167","Roger Mason Jr.","2013-14",5
"4168","Roger Powell","2006-07",10
"4169","Roko Leni Ukic","2008-09",11
"4170","Roko Leni Ukic","2009-10",4
"4171","Ron Mercer","2004-05",16
"4172","Ronald Dupree","2004-05",13
"4173","Ronald Dupree","2005-06",10
"4174","Ronald Dupree","2006-07",9
"4175","Ronald Dupree","2007-08",7
"4176","Ronald Dupree","2010-11",18
"4177","Ronald Murray","2004-05",16
"4178","Ronald Murray","2005-06",2
"4179","Ronald Murray","2006-07",2
"4180","Ronald Murray","2007-08",14
"4181","Ronald Murray","2008-09",17
"4182","Ronald Murray","2009-10",17
"4183","Ronnie Brewer","2006-07",14
"4184","Ronnie Brewer","2007-08",14
"4185","Ronnie Brewer","2008-09",14
"4186","Ronnie Brewer","2009-10",11
"4187","Ronnie Brewer","2010-11",2
"4188","Ronnie Brewer","2011-12",2
"4189","Ronnie Brewer","2012-13",11
"4190","Ronnie Brewer","2013-14",11
"4191","Ronnie Price","2005-06",1
"4192","Ronnie Price","2006-07",17
"4193","Ronnie Price","2007-08",4
"4194","Ronnie Price","2008-09",11
"4195","Ronnie Price","2009-10",11
"4196","Ronnie Price","2010-11",4
"4197","Ronnie Price","2011-12",11
"4198","Ronnie Price","2012-13",11
"4199","Ronnie Price","2013-14",4
"4200","Ronnie Price","2014-15",4
"4201","Ronny Turiaf","2005-06",10
"4202","Ronny Turiaf","2006-07",10
"4203","Ronny Turiaf","2007-08",9
"4204","Ronny Turiaf","2008-09",13
"4205","Ronny Turiaf","2009-10",13
"4206","Ronny Turiaf","2010-11",13
"4207","Ronny Turiaf","2011-12",13
"4208","Ronny Turiaf","2012-13",13
"4209","Ronny Turiaf","2013-14",7
"4210","Ronny Turiaf","2014-15",11
"4211","Roy Hibbert","2008-09",10
"4212","Roy Hibbert","2009-10",10
"4213","Roy Hibbert","2010-11",9
"4214","Roy Hibbert","2011-12",10
"4215","Roy Hibbert","2012-13",10
"4216","Roy Hibbert","2013-14",9
"4217","Roy Hibbert","2014-15",12
"4218","Royal Ivey","2004-05",2
"4219","Royal Ivey","2005-06",2
"4220","Royal Ivey","2006-07",2
"4221","Royal Ivey","2007-08",11
"4222","Royal Ivey","2008-09",4
"4223","Royal Ivey","2009-10",4
"4224","Royal Ivey","2010-11",4
"4225","Royal Ivey","2011-12",4
"4226","Royal Ivey","2012-13",4
"4227","Royal Ivey","2013-14",5
"4228","Royce White","2013-14",2
"4229","Ruben Patterson","2004-05",14
"4230","Ruben Patterson","2005-06",14
"4231","Ruben Patterson","2006-07",10
"4232","Ruben Patterson","2007-08",10
"4233","Rudy Fernandez","2008-09",5
"4234","Rudy Fernandez","2009-10",4
"4235","Rudy Fernandez","2010-11",5
"4236","Rudy Fernandez","2011-12",4
"4237","Rudy Gay","2006-07",14
"4238","Rudy Gay","2007-08",17
"4239","Rudy Gay","2008-09",14
"4240","Rudy Gay","2009-10",14
"4241","Rudy Gay","2010-11",14
"4242","Rudy Gay","2011-12",14
"4243","Rudy Gay","2012-13",14
"4244","Rudy Gay","2013-14",14
"4245","Rudy Gay","2014-15",16
"4246","Rudy Gobert","2013-14",7
"4247","Rudy Gobert","2014-15",7
"4248","Russ Smith","2014-15",17
"4249","Russell Westbrook","2008-09",14
"4250","Russell Westbrook","2009-10",14
"4251","Russell Westbrook","2010-11",6
"4252","Russell Westbrook","2011-12",6
"4253","Russell Westbrook","2012-13",6
"4254","Russell Westbrook","2013-14",6
"4255","Russell Westbrook","2014-15",6
"4256","Ryan Anderson","2008-09",18
"4257","Ryan Anderson","2009-10",5
"4258","Ryan Anderson","2010-11",5
"4259","Ryan Anderson","2011-12",5
"4260","Ryan Anderson","2012-13",5
"4261","Ryan Anderson","2013-14",5
"4262","Ryan Anderson","2014-15",5
"4263","Ryan Bowen","2004-05",2
"4264","Ryan Bowen","2005-06",11
"4265","Ryan Bowen","2007-08",13
"4266","Ryan Bowen","2008-09",11
"4267","Ryan Bowen","2009-10",15
"4268","Ryan Gomes","2005-06",10
"4269","Ryan Gomes","2006-07",9
"4270","Ryan Gomes","2007-08",14
"4271","Ryan Gomes","2008-09",1
"4272","Ryan Gomes","2009-10",1
"4273","Ryan Gomes","2010-11",4
"4274","Ryan Gomes","2011-12",2
"4275","Ryan Gomes","2013-14",2
"4276","Ryan Hollins","2006-07",10
"4277","Ryan Hollins","2007-08",10
"4278","Ryan Hollins","2008-09",10
"4279","Ryan Hollins","2009-10",14
"4280","Ryan Hollins","2010-11",13
"4281","Ryan Hollins","2011-12",13
"4282","Ryan Hollins","2012-13",13
"4283","Ryan Hollins","2013-14",13
"4284","Ryan Hollins","2014-15",13
"4285","Ryan Humphrey","2004-05",10
"4286","Ryan Kelly","2013-14",18
"4287","Ryan Kelly","2014-15",4
"4288","Ryan Reid","2011-12",2
"4289","Salim Stoudamire","2005-06",1
"4290","Salim Stoudamire","2006-07",1
"4291","Salim Stoudamire","2007-08",1
"4292","Sam Cassell","2004-05",16
"4293","Sam Cassell","2005-06",16
"4294","Sam Cassell","2006-07",16
"4295","Sam Cassell","2007-08",16
"4296","Sam Young","2009-10",14
"4297","Sam Young","2010-11",2
"4298","Sam Young","2011-12",2
"4299","Sam Young","2012-13",11
"4300","Samaki Walker","2004-05",2
"4301","Samaki Walker","2005-06",13
"4302","Samardo Samuels","2010-11",10
"4303","Samardo Samuels","2011-12",10
"4304","Samardo Samuels","2012-13",14
"4305","Samuel Dalembert","2004-05",7
"4306","Samuel Dalembert","2005-06",7
"4307","Samuel Dalembert","2006-07",7
"4308","Samuel Dalembert","2007-08",7
"4309","Samuel Dalembert","2008-09",7
"4310","Samuel Dalembert","2009-10",7
"4311","Samuel Dalembert","2010-11",7
"4312","Samuel Dalembert","2011-12",7
"4313","Samuel Dalembert","2012-13",7
"4314","Samuel Dalembert","2013-14",7
"4315","Samuel Dalembert","2014-15",7
"4316","Sarunas Jasikevicius","2005-06",4
"4317","Sarunas Jasikevicius","2006-07",1
"4318","Sasha Pavlovic","2004-05",2
"4319","Sasha Pavlovic","2005-06",4
"4320","Sasha Pavlovic","2006-07",11
"4321","Sasha Pavlovic","2007-08",11
"4322","Sasha Pavlovic","2008-09",4
"4323","Sasha Pavlovic","2009-10",1
"4324","Sasha Pavlovic","2010-11",4
"4325","Sasha Pavlovic","2011-12",4
"4326","Sasha Pavlovic","2012-13",4
"4327","Sasha Vujacic","2004-05",4
"4328","Sasha Vujacic","2005-06",4
"4329","Sasha Vujacic","2006-07",4
"4330","Sasha Vujacic","2007-08",5
"4331","Sasha Vujacic","2008-09",5
"4332","Sasha Vujacic","2009-10",4
"4333","Sasha Vujacic","2010-11",1
"4334","Sasha Vujacic","2013-14",16
"4335","Scot Pollard","2004-05",13
"4336","Scot Pollard","2005-06",13
"4337","Scot Pollard","2006-07",13
"4338","Scot Pollard","2007-08",13
"4339","Scott Machado","2012-13",14
"4340","Scott Padgett","2004-05",18
"4341","Scott Padgett","2005-06",18
"4342","Scott Padgett","2006-07",18
"4343","Scott Williams","2004-05",9
"4344","Scotty Hopson","2013-14",6
"4345","Sean Kilpatrick","2014-15",5
"4346","Sean Marks","2004-05",12
"4347","Sean Marks","2005-06",12
"4348","Sean Marks","2006-07",9
"4349","Sean Marks","2007-08",12
"4350","Sean Marks","2008-09",13
"4351","Sean Marks","2009-10",13
"4352","Sean Marks","2010-11",9
"4353","Sean May","2005-06",12
"4354","Sean May","2006-07",12
"4355","Sean May","2008-09",9
"4356","Sean May","2009-10",9
"4357","Sean Singletary","2008-09",11
"4358","Sean Williams","2007-08",13
"4359","Sean Williams","2008-09",13
"4360","Sean Williams","2009-10",13
"4361","Sean Williams","2011-12",10
"4362","Sebastian Telfair","2004-05",2
"4363","Sebastian Telfair","2005-06",17
"4364","Sebastian Telfair","2006-07",2
"4365","Sebastian Telfair","2007-08",2
"4366","Sebastian Telfair","2008-09",1
"4367","Sebastian Telfair","2009-10",2
"4368","Sebastian Telfair","2010-11",1
"4369","Sebastian Telfair","2011-12",1
"4370","Sebastian Telfair","2012-13",4
"4371","Sebastian Telfair","2014-15",17
"4372","Semih Erden","2010-11",13
"4373","Semih Erden","2011-12",10
"4374","Serge Ibaka","2009-10",7
"4375","Serge Ibaka","2010-11",9
"4376","Serge Ibaka","2011-12",9
